6.4528e-05,1.6576e-06,7.3503e-05,8.5952e-05,7.2174e-05
0.70545,0.22863,0.092367,0.36623,-0.093528
-0.07501,-0.12751,-0.081685,-0.092009,-0.14383
-0.0015503,-0.19236,-0.10971,-0.074586,-0.32197
-0.059842,0.086212,0.016302,-0.0072328,0.041766
-0.091792,0.065239,-0.11523,-0.08479,-0.098616
0.029319,-0.028842,0.0014249,0.074564,0.055752
0.30277,0.042773,0.37695,0.22812,0.12344
0.10139,0.10262,0.23272,0.1515,0.19724
-0.065772,0.45976,0.14008,0.088777,1.0482
-0.018909,0.1023,0.14102,-0.033858,0.18557
0.12918,0.41431,0.19524,0.24263,0.037879
0.54617,0.53153,0.55457,0.4487,0.57494
0.083353,0.15169,-0.52092,-0.19312,0.25083
0.030754,0.43599,0.42083,-0.09965,0.67564
0.4042,-0.4488,0.87076,0.30778,-0.32656
-0.0023444,-0.035264,-0.089062,0.045575,-0.015019
-0.042602,-0.029736,-0.084623,-0.015431,-0.11048
-0.033715,-0.014446,-0.006453,-0.0208,-0.022318
0.066683,0.25119,0.20501,0.042036,0.37884
-0.064525,0.0030608,-0.012867,0.048421,0.10572
-0.34579,-0.15256,-0.17652,-0.33131,-0.1695
0.59996,0.093612,0.54319,0.7793,0.12172
0.17036,0.28459,0.1131,0.24685,0.37833
-0.18917,-0.085811,-0.078522,0.17275,-0.082934
0.057669,0.080184,0.39523,-0.53114,0.11917
-0.015708,0.037382,0.00399,-0.016948,-0.0035847
-0.061392,-0.080588,-0.053016,-0.10205,-0.077945
0.34224,0.21438,0.13429,0.16208,0.028094
-0.24034,-0.24457,-0.25461,-0.27986,-0.25166
0.039783,0.053193,0.044209,0.045022,0.066197
0.10343,-0.030266,0.024219,0.11937,-0.10789
-0.044571,0.068969,0.0011206,0.039533,0.09009
-0.039665,-0.016333,-0.023895,-0.026361,-0.03748
-0.019328,-0.020954,-0.019097,-0.017282,-0.025088
-0.060255,-0.061105,-0.044923,-0.077144,-0.043341
-0.037589,-0.033159,-0.030691,-0.032398,-0.031367
-0.021306,-0.016645,-0.016663,-0.0175,-0.016264
-0.12257,-0.274,-0.2898,-0.11704,-0.31246
-0.16267,-0.14321,-0.22679,0.0036196,0.043846
-0.061224,-0.11368,-0.040721,-0.0536,-0.12407
-0.042568,-0.03119,-0.036787,-0.030305,-0.01906
0.13801,0.33616,0.013497,0.12175,0.17202
-0.05368,-0.046843,-0.047398,-0.052098,-0.037842
-0.052628,-0.078724,-0.038829,-0.0020836,-0.025268
0.13025,0.19512,0.10563,0.22442,0.30617
-0.0077426,0.014244,0.0047405,0.002612,0.036313
0.0031517,0.033978,0.033284,0.052209,0.076962
0.18429,-0.0079004,0.22951,0.21564,0.24645
-0.025741,-0.063363,-0.045753,-0.032936,-0.050608
2.0393,0.63597,0.24981,0.62545,-0.22343
-0.0079032,-0.014027,0.031621,-0.037326,0.042193
0.047141,0.083417,0.038012,0.075593,0.11158
-0.10643,-0.035806,-0.17827,-0.2384,-0.11345
-0.026919,-0.10826,-0.071272,-0.084126,-0.12296
-0.08852,0.25535,0.16104,0.08881,0.00093384
0.066623,0.96851,-0.19188,0.1604,0.92916
0.080812,0.13598,0.10465,0.098707,0.13641
0.10198,0.077708,0.061637,0.083469,0.058903
0.042297,0.16783,0.10891,0.16609,0.27835
0.07984,0.21528,0.15098,0.1297,0.28156
0.062263,0.13962,0.069299,0.089757,0.19219
-0.029964,-0.078348,-0.1681,-0.074735,-0.20535
-0.11129,-0.12097,-0.084353,-0.096681,-0.11328
0.47137,0.6492,0.81725,0.40569,0.61567
-0.066825,-0.0085851,0.020391,0.07363,0.037365
0.10866,-0.11562,-0.024075,0.12629,-0.20741
-0.12739,-0.10263,-0.083143,-0.11695,-0.13231
0.0049712,0.042912,0.015444,0.021474,-0.0015727
0.25668,-0.084941,0.38342,0.3841,0.048941
0.11604,0.16424,0.12651,0.021235,0.041119
0.3099,-0.06033,-0.068417,0.30661,-0.21256
-0.076891,-0.12089,-0.095558,-0.095134,-0.16369
-0.019093,-0.037929,0.018706,0.025497,-0.068592
-0.016903,-0.0028308,-0.012786,0.015884,0.021358
-0.016149,0.00335,-0.0051085,-0.010949,0.0019617
0.017441,-0.0097396,0.0071639,0.010429,-0.024611
-0.0077952,-0.13134,-0.0038332,-0.0004674,-0.22079
-0.10449,-0.1192,-0.081291,-0.13658,-0.08231
0.063509,0.52303,0.42434,0.61217,0.25527
-0.11693,-0.12239,-0.11022,-0.11084,-0.11399
0.040338,0.081052,0.035462,0.033129,0.098382
0.22686,-0.197,0.069341,0.29401,-0.2156
0.47564,0.27214,0.34551,0.2985,0.080959
-0.021751,-0.026,-0.021059,-0.023796,-0.033771
-0.056961,-0.059814,-0.075824,-0.072617,-0.069875
0.16571,0.23492,0.13851,0.18872,0.33548
0.21891,0.13846,-0.16463,0.29898,0.1753
0.14146,-0.21395,0.11937,0.14566,-0.27667
0.43213,0.45432,0.2737,0.4235,0.40197
-0.080994,-0.071713,-0.074734,-0.058095,-0.096017
0.12191,0.1095,0.05295,0.039878,0.12936
-0.025912,0.062678,-0.022333,0.025828,0.052422
0.10578,0.15238,0.0060993,0.1637,0.31213
-0.09959,-0.1853,-0.23288,-0.24143,-0.24804
0.29662,0.071052,0.14603,0.19476,-0.14122
0.3107,0.15904,0.2132,0.56788,0.080195
0.19268,-0.011516,0.12322,0.18927,0.13387
0.37429,0.81928,0.48937,0.40866,0.66426
0.021792,0.11779,-0.0092243,0.15706,0.142
0.035251,-0.3983,0.68285,1.0415,1.3042
-0.044684,-0.091254,-0.10962,-0.018721,-0.060967
-0.053366,-0.13169,-0.063106,-0.12941,-0.14566
-0.11616,-0.046173,-0.10575,-0.1057,-0.05879
-0.027513,-0.017324,-0.022341,-0.023483,-0.012773
-0.26349,-0.20575,-0.31149,-0.31503,-0.20918
-0.13,-0.22034,-0.28111,-0.30174,-0.19173
0.054469,0.03562,-0.028306,0.0040795,0.053083
-0.12632,-0.098344,-0.083085,-0.051408,-0.025042
0.076626,-0.085816,0.13519,0.28392,-0.14499
-0.054425,-0.075075,-0.1831,-0.10807,-0.12885
0.33122,-0.20206,-0.02601,-0.25348,-0.13448
-0.10559,-0.079015,-0.011241,-0.047912,-0.080767
0.025151,-0.0023288,0.048786,0.023422,0.055161
0.26566,0.30696,0.31203,0.20511,0.28844
-0.012438,0.042362,-0.023857,0.026713,-0.072892
0.35935,-0.11124,0.20154,-0.019861,0.64402
0.33157,-0.21302,0.34611,0.47134,-0.38538
0.036043,-0.37475,-0.24421,0.18244,-0.82576
0.019728,0.024487,0.018116,0.022108,0.027996
-0.32979,-0.30863,-0.27524,-0.27198,-0.21815
0.19158,-0.72257,0.085511,0.53095,-0.85596
-0.37931,-0.21553,-0.35035,-0.41129,-0.14065
-0.056968,-0.10028,-0.13277,-0.067124,0.06284
0.1059,0.24024,0.6821,0.21198,0.59052
0.10607,-0.40563,0.09166,-0.00094647,-0.12212
0.38186,0.064704,0.37465,0.091742,0.042942
0.89832,0.34573,0.47107,0.28332,1.0663
-0.01245,0.052744,0.048387,0.0022439,0.044708
0.23011,0.05667,0.17353,0.14265,0.062714
-0.14633,-0.093692,-0.19538,-0.1278,-0.18344
0.0063985,0.1064,0.039272,0.042584,0.1398
0.28694,0.28078,0.23839,0.31317,0.24779
0.2254,0.15569,-0.019916,0.22611,0.20252
0.22985,0.36761,0.26431,0.28436,0.52202
0.22353,0.33941,0.32862,0.31449,0.39704
0.20557,0.16244,0.17921,0.27055,0.17327
-0.075294,0.45706,-0.20526,-0.094258,0.51463
-0.086155,-0.066308,-0.078928,-0.079761,-0.072051
-0.11323,-0.088647,-0.105,-0.10823,-0.068794
-0.069606,-0.14935,-0.067274,-0.133,-0.14818
0.0037438,0.0054694,-0.0002299,0.0026941,0.0048384
-0.089341,-0.059984,-0.053322,-0.08764,-0.056804
0.08195,0.035929,0.2416,0.13551,-0.022321
0.41789,0.23307,0.24886,0.49398,0.023923
-0.19235,-0.22802,-0.20122,-0.21025,-0.19761
-0.023882,-0.044898,-0.0096355,-0.025522,-0.047373
-0.038223,-0.030055,-0.16222,0.15885,-0.14823
0.12494,-0.24793,-0.08724,-0.078489,-0.33714
-0.077853,0.0063439,-0.054008,-0.045732,0.050296
0.31317,0.40775,0.047644,0.29166,0.20735
0.14874,0.58759,-0.23348,0.18617,0.31872
0.037363,0.060861,0.015519,0.064652,0.0069194
0.12633,0.074622,0.2849,0.084018,0.11838
0.1469,0.30465,0.09238,0.10854,0.18224
-0.17814,-0.054749,-0.15846,-0.012238,-0.11993
0.1299,0.31895,0.18684,0.16393,0.29615
0.10431,0.092703,0.16036,0.12142,0.069392
-0.15955,-0.17023,-0.18109,-0.16494,-0.1491
-0.052037,-0.097831,-0.044636,-0.013537,-0.088985
-0.02499,-0.0035895,0.0086129,0.0059861,-0.0060788
0.096465,-0.077817,0.094017,0.10282,-0.18778
-0.019166,0.039207,0.025805,0.062541,0.087869
0.019448,0.018173,-0.0056439,0.081595,-0.023005
0.097892,-0.074114,0.13301,0.099673,-0.04166
-0.046245,0.077227,-0.037693,0.092572,0.3236
-0.051942,0.076541,-0.034866,0.079587,0.13014
-0.10714,-0.090559,-0.11834,-0.11789,-0.10829
0.0065381,0.72669,0.28999,0.53147,0.12008
0.44919,0.3231,0.45882,0.28454,0.42963
0.12456,0.26808,0.18032,0.26966,0.48305
0.14374,0.20009,0.13391,0.13479,0.16633
1.2672,0.16093,0.33981,0.59353,-0.042248
0.40192,0.85487,0.35178,0.81167,-0.23885
1.1444,0.1853,0.31273,0.94098,0.033864
-0.13098,0.18533,0.075916,0.17103,0.33115
0.37189,0.49191,0.3708,0.27325,0.071685
0.17996,0.10687,0.13958,0.22022,0.18691
0.38298,0.44566,0.30382,0.29893,0.37173
0.09212,0.43362,0.17039,0.44217,0.61989
0.046833,0.34174,0.076041,0.31942,0.67678
1.7304,0.054628,-0.051547,0.3681,-0.48897
0.065523,0.3997,0.26115,0.091969,0.38933
0.52948,0.37307,0.24858,0.43284,0.27699
0.018355,0.10882,0.026581,0.016758,-0.0083936
0.21378,0.45267,0.27179,0.24206,0.4831
0.28234,0.34736,0.18581,0.24957,0.19106
0.52866,0.23854,0.16637,0.51509,0.46325
0.071114,0.13471,0.089332,0.12956,0.16102
0.19779,0.14656,0.1363,0.13196,0.10954
0.097516,0.19858,0.27233,0.18201,0.33881
0.26244,0.43204,0.31944,0.37251,0.54492
0.16367,0.24012,0.22841,0.32377,0.44082
0.18119,0.2071,0.15714,0.16046,0.19344
0.35602,0.39594,0.34154,0.32553,0.14149
0.42105,0.079645,0.12605,0.28968,0.1448
